ΚΑΛΟΒΑΤΟΣ ΑΡΤΑΣ|0050215|Αρταίων|ΚΑΛΟΒΑΤΟΣ ΑΝΕΖΑΣ KV302|Ηπείρου|39.126389|OTE|20.916667|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΟΙΚΙΣΜΟΣ ΖΑΛΗ ΑΡΤΑΣ|0050091|Αρταίων|ΖΑΛΗ|Ηπείρου|39.341111|OTE|21.195|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΑΡΤΑ, Β' ΠΕΡΙΦΕΡΕΙΑΚΗ ΟΔΟΣ & ΕΛ ΒΕΝΙΖΕΛΟΥ|1267712|Αρταίων|SEFAR ARTA|Ηπείρου|39.161667|WIND|20.98|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΟΙΚΙΣΜΟΣ ΑΜΠΕΛΙΑ ΑΡΤΑΣ|0050092|Αρταίων|ΑΜΠΕΛΙΑ|Ηπείρου|39.351667|OTE|21.156111|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΔΡΥΩΝΑ ΚΟΡΦΟΒΟΥΝΙΟΥ|0050022|Αρταίων|ΔΡΥΩΝΑ ΚΟΡΦΟΒΟΥΝΙΟΥ Τ/Σ|Ηπείρου|39.264167|OTE|20.997222|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
5ο ΧΛΜ ΕΘΝΙΚΗΣ ΟΔΟΥ ΑΡΤΑΣ - ΑΓΡΙΝΙΟΥ|1404646|Αρταίων|ART_PALACE|Ηπείρου|39.135278|COSMOTE|21.034722|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΘΕΣΗ ΠΑΛΟΥΡΓΙΑ, Δ.Δ. ΑΝΕΖΑΣ|1203174|Αρταίων|ΚΑΛΟΓΕΡΙΚΟ|Ηπείρου|39.088889|WIND|20.900556|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΠΑΡΚΟ ΚΕΡΑΙΩΝ ""ΚΟΡΦΟΒΟΥΝΙ"", ΒΛΑΧΕΡΝΑ ΑΡΤΗΣ"||Αρταίων|ΚΟΡΦΟΒΟΥΝΙ|Ηπείρου|39.230833|ΡΑΔΙΟΦΩΝΙΚΟΣ ΣΤΑΘΜΟΣ ΙΕΡΑΣ ΜΗΤΡΟΠΟΛΗΣ ΑΡΤΗΣ 106,6 FM|20.984167|Δήλωση Κεραιοσυστημάτων Ραδιοφωνικού Σταθμού|macro
Yψωμα, κορφοβούνι , Δημ. Αρταίων, Δ. , Νομού ‘Αρτας, Περ. ΗΠΕΙΡΟΥ|3207047|Αρταίων|ΚΟΡΦΟΒΟΥΝΙ-Δ|Ηπείρου|39.228333|ΕΡΤ ΑΕ|20.9825|Δήλωση δομικών ΕΡΤ ΑΕ|macro
ΟΙΚΙΣΜΟΣ ΣΤΡΟΓΓΥΛΗ ΠΡΕΒΕΖΗΣ|0050163|Αρταίων|ΣΤΡΟΓΓΥΛΗ ΝΕΟ|Ηπείρου|39.125|OTE|20.811389|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Δήμος Αρταίων, Π.Ε. Άρτας, Περιφέρεια Ηπείρου|3207243|Αρταίων|ΑΜΜΟΤΟΠΟΣ-Δ|Ηπείρου|39.263333|ΕΡΤ ΑΕ|20.922778|Δήλωση δομικών ΕΡΤ ΑΕ|macro
Δήμος Αρταίων, Π.Ε. Άρτας, Περιφέρεια Ηπείρου|3206243|Αρταίων|ΑΜΜΟΤΟΠΟΣ|Ηπείρου|39.262778|ΕΡΤ ΑΕ|20.922778|Δήλωση κατασκευής κεραίας τηλεοπτικής ευρυεκπομπής|macro
Yψωμα, κορφοβούνι , Δημ. Αρταίων, Δ. , Νομού ‘Αρτας, Περ. ΗΠΕΙΡΟΥ|3206047|Αρταίων|ΚΟΡΦΟΒΟΥΝΙ|Ηπείρου|39.228333|ΕΡΤ ΑΕ|20.9825|Δήλωση κατασκευής κεραίας τηλεοπτικής ευρυεκπομπής|macro
Μάρκου Μπότσαρη 20 και Αράχθου, Άρτα.|1000923|Αρταίων|ARTA RING ROAD MICRO|Ηπείρου|39.16|VODAFONE|20.980556|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΣΠ. ΣΠΥΡΟΥ & ΠΟΥΛΙΟΥ ΔΡΑΚΟΥ 4,  TK 47100, ΑΡΤΑ.|1145894|Αρταίων|DIXONS ARTA|Ηπείρου|39.155556|VODAFONE|20.981667|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΠΛΗΣΙΟΝ ΤΟΥ ΟΙΚΙΣΜΟΥ ΓΡΑΜΜΕΝΙΤΣΑΣ, Τ.Κ. 47100|1404769|Αρταίων|ΓΡΑΜΜΕΝΙΤΣΑ X|Ηπείρου|39.179722|COSMOTE|20.960833|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΑΜΦΙΘΕΑ|1268313|Αρταίων|FOOD MASTER ARTA|Ηπείρου|39.131944|WIND|21.034722|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΔΗΜΟΣ ΦΙΛΟΘΕΗΣ ΑΡΤΑΣ|1268366|Αρταίων|NITSIAKOS ARTA|Ηπείρου|39.168333|WIND|20.915|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
Hotel Vyzantino, Ν. Αρτας, 6χλμ ΠΑΛΑΙΑΣ Ε.Ο. ΑΡΤΑΣ - ΙΩΑΝΝΙΝΩΝ|1441180|Αρταίων|VYZANT_MI|Ηπείρου|39.165278|COSMOTE|20.920278|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΠΛΑΤΕΙΑ ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΗΣ 6, ΑΡΤΑ.|1000908|Αρταίων|ARTA ETHNIKIS ANTISTASEOS|Ηπείρου|39.161667|VODAFONE|20.985833|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΟΙΚΙΣΜΟΣ ΡΟΔΑΥΓΗ|0450045|Αρταίων|ΡΟΔΑΥΓΗ Τ/Κ|Ηπείρου|39.3275|OTE|20.998611|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΣΚΙΑΔΑΣ|1200845|Αρχαίας Ολυμπίας|ΑΓΙΑ ΤΡΙΑΔΑ|Δυτικής Ελλάδας|37.874167|WIND|21.708889|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΑΓΙΑ ΚΥΡΙΑΚΗ|0220101|Αρχαίας Ολυμπίας|ΑΓΙΑ ΚΥΡΙΑΚΗ Α/Δ|Δυτικής Ελλάδας|37.848889|OTE|21.753611|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΕΥΚΕΣ|0220069|Αρχαίας Ολυμπίας|ΠΕΥΚΕΣ Τ/Κ|Δυτικής Ελλάδας|37.675556|OTE|21.686667|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΑΡΧΙΑΚΗ ΟΔΟΣ ΚΟΥΜΑΝΗΣ - ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ|0220045|Αρχαίας Ολυμπίας|ΚΟΥΜΑΝΗΣ Τ/Κ|Δυτικής Ελλάδας|37.79|OTE|21.751944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΑΝΩΝΥΜΗΣ ΟΔΟΥ ΠΑΝΟΠΟΥΛΟ Α/Δ|0220170|Αρχαίας Ολυμπίας|ΠΑΝΟΠΟΥΛΟ Α/Δ|Δυτικής Ελλάδας|37.826111|OTE|21.695556|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΡΟΦΗΤΗΣ ΗΛΙΑΣ|0220016|Αρχαίας Ολυμπίας|ΠΕΥΚΕΣ ΒΤΒ (ΠΡΟΦ. ΗΛΙΑΣ)|Δυτικής Ελλάδας|37.6725|OTE|21.671944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΥΨΩΜΑ ΠΡΟΦ. ΗΛΙΑΣ ΑΓ. ΚΥΡΙΑΚΗΣ"|1405425|Αρχαίας Ολυμπίας|ΠΟΛΙΤΣΑ / Χ|Δυτικής Ελλάδας|37.8425|COSMOTE|21.741944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΛΗΣΙΟΝ ΝΕΑΣ ΠΕΡΣΑΙΝΑΣ|1200888|Αρχαίας Ολυμπίας|ΜΗΛΙΕΣ|Δυτικής Ελλάδας|37.747222|WIND|21.689167|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΑΝΩΝΥΜΗΣ ΟΔΟΥ|0220119|Αρχαίας Ολυμπίας|ΤΣΙΠΙΑΝΑ Τ/Σ|Δυτικής Ελλάδας|37.870278|OTE|21.757222|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΚΛΑΔΕΟΣ - ΟΛΥΜΠΙΑ|1405542|Αρχαίας Ολυμπίας|ΧΕΛΙΔΟΝΙ|Δυτικής Ελλάδας|37.709444|COSMOTE|21.654722|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΑΝΩΝΥΜΗΣ ΟΔΟΥ|0220102|Αρχαίας Ολυμπίας|ΑΓΙΑ ΚΥΡΙΑΚΗ Τ/Σ|Δυτικής Ελλάδας|37.852222|OTE|21.765556|Αδειoδοτημένη Κατασκευή Κεραίας|macro
"ΥΨΩΜΑ ΚΟΚΚΕΙΚΑ ΔΗΜ. ΔΙΑΜ. ΛΑΛΑΣ"|1405361|Αρχαίας Ολυμπίας|ΛΑΛΑΣ Χ|Δυτικής Ελλάδας|37.701389|COSMOTE|21.726389|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΕΛΟΠΙΟ - ΑΡΧΑΙΑ ΟΛΥΜΠΙΑ|2318145|Αρχαίας Ολυμπίας|TL ΠΕΛΟΠΙΟ|Δυτικής Ελλάδας|37.676944|WIND|21.591389|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΕΠΙ ΑΝΩΝΥΜΗΣ ΟΔΟΥ, ΖΑΧΑΕΪΚΑ|0220124|Αρχαίας Ολυμπίας|ΖΑΧΑΡΕΪΚΑ Α/Δ|Δυτικής Ελλάδας|37.819722|OTE|21.710833|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΚΤΙΡΙΟ ΟΤΕ ΑΡΧ. ΟΛΥΜΠΙΑ|1405100|Αρχαίας Ολυμπίας|ΑΡΧ. ΟΛΥΜΠΙΑ Τ/Κ|Δυτικής Ελλάδας|37.642778|COSMOTE|21.624722|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΚΑΜΠΑΣΗ, Δ.Δ. ΛΑΛΑ|1001591|Αρχαίας Ολυμπίας|ΛΑΛΑΣ ΗΛΕΙΑΣ|Δυτικής Ελλάδας|37.707222|VODAFONE|21.696944|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΘΕΣΗ ΚΟΥΤΣΟΥΠΙ Η΄ΑΕΡΟΔΡΟΜΙΟ, Δ.Δ. ΑΝΤΡΩΝΙΟΥ|1006295|Αρχαίας Ολυμπίας|ΠΑΝΟΠΟΥΛΟ ΗΛΕΙΑΣ|Δυτικής Ελλάδας|37.8175|VODAFONE|21.680833|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΥΨΩΜΑ ''ΜΕΓΑΛΗ ΡΑΧΗ''|1405464|Αρχαίας Ολυμπίας|ΠΕΡΣΑΙΝΑ / Χ|Δυτικής Ελλάδας|37.748333|COSMOTE|21.694167|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΠΕΛΟΠΙΟ ΚΤΙΡΙΟ ΟΤΕ Ν. ΗΛΕΙΑΣ|1405260|Αρχαίας Ολυμπίας|ΠΕΛΟΠΙΟ Τ/Κ|Δυτικής Ελλάδας|37.676111|COSMOTE|21.591111|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΑΓΙΟΣ ΣΙΣΩΗΣ|0220103|Αρχαίας Ολυμπίας|ΑΓΙΟΣ ΣΙΣΩΗΣ Τ/Σ|Δυτικής Ελλάδας|37.895278|OTE|21.764444|Αδειoδοτημένη Κατασκευή Κεραίας|macro
ΑΝΔΡΩΝΙ|0220011|Αρχαίας Ολυμπίας|ΑΝΔΡΩΝΙ Α/Δ|Δυτικής Ελλάδας|37.803611|OTE|21.720556|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΥΨΩΜΑ ΓΑΥΡΟΛΑΚΚΑ, Δ.Δ. ΟΡΕΙΝΗΣ|1405340|Αρχαίας Ολυμπίας|ΟΡΕΙΝΗ / Χ|Δυτικής Ελλάδας|37.8825|COSMOTE|21.853611|Αδειoδοτημένη Κατασκευή Κεραίας|macro
HOTEL ΑΜΑΛΙΑ ΟΛΥΜΠΙΑ - ΟΛΥΜΠΙΑ, ΤΚ 27065.|1154485|Αρχαίας Ολυμπίας|AMALIA OLYMPIA|Δυτικής Ελλάδας|37.659444|VODAFONE|21.623333|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
ΚΕΠ ΔΗΜΟΥ ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ - ΔΗΜΟΤ. ΕΝΟΤΗΤΑΣ ΛΑΣΣΙΩΝΟΣ (49189), ΠΑΝΟΠΟΥΛΟ|1269153|Αρχαίας Ολυμπίας|SYZEFXIS KEP LASIONOS|Δυτικής Ελλάδας|37.822778|WIND|21.6875|Δήλωση Εγκατάστασης Κατασκευής Κεραίας Χαμηλής Ηλεκτρομαγνητικής Περιβαλλοντικής Όχλησης|micro
